data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor
test,2018-09-27 02:48:03.391966,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Carting,trip-153801648339170824,IND605601AAA,Villupuram_Thirumtr_IP (Tamil Nadu),IND607106AAA,Panruti_GandhiRd_D (Tamil Nadu),2018-09-27 02:48:03.391966,2018-09-27 03:58:00.477073,69.0,True,9,2018-09-27 03:33:17,10.1766511192747,13.0,9.0,10.4316,1.4444444444444444,13.0,9.0,10.4316,1.4444444444444444
test,2018-09-27 02:48:03.391966,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Carting,trip-153801648339170824,IND605601AAA,Villupuram_Thirumtr_IP (Tamil Nadu),IND607106AAA,Panruti_GandhiRd_D (Tamil Nadu),2018-09-27 02:48:03.391966,2018-09-27 03:58:00.477073,69.0,True,18,2018-09-27 02:48:03.391966,18.696697841268964,59.0,20.0,27.8936,2.95,45.0,13.0,16.6612,3.4615384615384617
test,2018-09-27 02:48:03.391966,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Carting,trip-153801648339170824,IND605601AAA,Villupuram_Thirumtr_IP (Tamil Nadu),IND607106AAA,Panruti_GandhiRd_D (Tamil Nadu),2018-09-27 02:48:03.391966,2018-09-27 03:58:00.477073,69.0,False,18,2018-09-27 02:48:03.391966,18.787367886763413,59.0,20.0,27.8936,2.95,0.0,0.0,0.0,-1.0
test,2018-09-27 02:48:03.391966,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Carting,trip-153801648339170824,IND607106AAA,Panruti_GandhiRd_D (Tamil Nadu),IND607801AAA,Neyveli_NJVNgr_D (Tamil Nadu),2018-09-27 03:58:00.477073,2018-09-27 04:34:04.301399,36.0,True,9,2018-09-27 04:17:18,9.292555749752596,12.0,6.0,9.2964,2.0,12.0,6.0,9.2964,2.0
test,2018-09-27 02:48:03.391966,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Carting,trip-153801648339170824,IND607106AAA,Panruti_GandhiRd_D (Tamil Nadu),IND607801AAA,Neyveli_NJVNgr_D (Tamil Nadu),2018-09-27 03:58:00.477073,2018-09-27 04:34:04.301399,36.0,False,17,2018-09-27 04:05:18,17.5863041862764,24.0,12.0,17.7122,2.0,12.0,6.0,8.415799999999999,2.0
test,2018-09-27 02:48:03.391966,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Carting,trip-153801648339170824,IND607801AAA,Neyveli_NJVNgr_D (Tamil Nadu),IND606003AAA,Virudhchlm_SelamRd_D (Tamil Nadu),2018-09-27 04:34:04.301399,2018-09-27 05:38:59.718345,64.0,True,9,2018-09-27 05:15:28,11.843198952200163,17.0,9.0,12.1861,1.8888888888888888,17.0,9.0,12.1861,1.8888888888888888
test,2018-09-27 02:48:03.391966,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Carting,trip-153801648339170824,IND607801AAA,Neyveli_NJVNgr_D (Tamil Nadu),IND606003AAA,Virudhchlm_SelamRd_D (Tamil Nadu),2018-09-27 04:34:04.301399,2018-09-27 05:38:59.718345,64.0,True,18,2018-09-27 05:01:28,21.87205499905848,31.0,16.0,22.3493,1.9375,14.0,7.0,10.163200000000002,2.0
test,2018-09-27 02:48:03.391966,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Carting,trip-153801648339170824,IND607801AAA,Neyveli_NJVNgr_D (Tamil Nadu),IND606003AAA,Virudhchlm_SelamRd_D (Tamil Nadu),2018-09-27 04:34:04.301399,2018-09-27 05:38:59.718345,64.0,False,26,2018-09-27 04:45:15,26.646467269843832,48.0,23.0,31.9867,2.0869565217391304,16.0,6.0,9.6374,2.6666666666666665
test,2018-09-27 02:48:03.391966,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Carting,trip-153801648339170824,IND606003AAA,Virudhchlm_SelamRd_D (Tamil Nadu),IND606105AAA,Pennadam_EastmnRD_D (Tamil Nadu),2018-09-27 05:38:59.718345,2018-09-27 06:25:31.189535,46.0,True,9,2018-09-27 06:09:19,10.298636769839842,16.0,9.0,10.4779,1.7777777777777777,16.0,9.0,10.4779,1.7777777777777777
test,2018-09-27 02:48:03.391966,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Carting,trip-153801648339170824,IND606003AAA,Virudhchlm_SelamRd_D (Tamil Nadu),IND606105AAA,Pennadam_EastmnRD_D (Tamil Nadu),2018-09-27 05:38:59.718345,2018-09-27 06:25:31.189535,46.0,False,14,2018-09-27 06:01:22,14.035346380616868,23.0,14.0,15.7636,1.6428571428571428,7.0,4.0,5.319,1.75
test,2018-09-27 02:48:03.391966,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Carting,trip-153801648339170824,IND606105AAA,Pennadam_EastmnRD_D (Tamil Nadu),IND606201AAC,Chinnasalem_VkotRoad_D (Tamil Nadu),2018-09-27 06:25:31.189535,2018-09-27 08:03:34.881233,98.0,True,9,2018-09-27 07:51:22,14.554358158636548,12.0,10.0,14.7407,1.2,12.0,10.0,14.7407,1.2
test,2018-09-27 02:48:03.391966,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Carting,trip-153801648339170824,IND606105AAA,Pennadam_EastmnRD_D (Tamil Nadu),IND606201AAC,Chinnasalem_VkotRoad_D (Tamil Nadu),2018-09-27 06:25:31.189535,2018-09-27 08:03:34.881233,98.0,True,18,2018-09-27 07:39:19,19.601221866088803,24.0,13.0,19.819,1.8461538461538465,12.0,3.0,5.0783000000000005,4.0
test,2018-09-27 02:48:03.391966,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Carting,trip-153801648339170824,IND606105AAA,Pennadam_EastmnRD_D (Tamil Nadu),IND606201AAC,Chinnasalem_VkotRoad_D (Tamil Nadu),2018-09-27 06:25:31.189535,2018-09-27 08:03:34.881233,98.0,True,27,2018-09-27 07:29:31,27.24059115930381,33.0,19.0,27.4842,1.736842105263158,9.0,5.0,7.6652,1.8
test,2018-09-27 02:48:03.391966,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Carting,trip-153801648339170824,IND606105AAA,Pennadam_EastmnRD_D (Tamil Nadu),IND606201AAC,Chinnasalem_VkotRoad_D (Tamil Nadu),2018-09-27 06:25:31.189535,2018-09-27 08:03:34.881233,98.0,True,36,2018-09-27 07:13:22,36.26427031659379,50.0,35.0,39.661,1.4285714285714286,16.0,15.0,12.1768,1.0666666666666669
test,2018-09-27 02:48:03.391966,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Carting,trip-153801648339170824,IND606105AAA,Pennadam_EastmnRD_D (Tamil Nadu),IND606201AAC,Chinnasalem_VkotRoad_D (Tamil Nadu),2018-09-27 06:25:31.189535,2018-09-27 08:03:34.881233,98.0,True,45,2018-09-27 06:57:20,46.168540529584845,66.0,52.0,57.3869,1.2692307692307692,16.0,18.0,12.0662,0.8888888888888888
test,2018-09-27 02:48:03.391966,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Carting,trip-153801648339170824,IND606105AAA,Pennadam_EastmnRD_D (Tamil Nadu),IND606201AAC,Chinnasalem_VkotRoad_D (Tamil Nadu),2018-09-27 06:25:31.189535,2018-09-27 08:03:34.881233,98.0,False,51,2018-09-27 06:37:26,51.88149501841191,85.0,54.0,73.1899,1.5740740740740742,19.0,16.0,11.9519,1.1875
test,2018-09-27 02:48:03.391966,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Carting,trip-153801648339170824,IND606201AAC,Chinnasalem_VkotRoad_D (Tamil Nadu),IND605601AAA,Villupuram_Thirumtr_IP (Tamil Nadu),2018-09-27 08:03:34.881233,2018-09-27 11:18:14.708267,194.0,True,9,2018-09-27 11:02:15,10.24564086508374,15.0,8.0,10.856,1.875,15.0,8.0,10.856,1.875
test,2018-09-27 02:48:03.391966,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Carting,trip-153801648339170824,IND606201AAC,Chinnasalem_VkotRoad_D (Tamil Nadu),IND605601AAA,Villupuram_Thirumtr_IP (Tamil Nadu),2018-09-27 08:03:34.881233,2018-09-27 11:18:14.708267,194.0,True,18,2018-09-27 10:52:45,18.16281689657138,25.0,13.0,18.8452,1.9230769230769231,9.0,5.0,7.9891,1.8
test,2018-09-27 02:48:03.391966,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Carting,trip-153801648339170824,IND606201AAC,Chinnasalem_VkotRoad_D (Tamil Nadu),IND605601AAA,Villupuram_Thirumtr_IP (Tamil Nadu),2018-09-27 08:03:34.881233,2018-09-27 11:18:14.708267,194.0,True,27,2018-09-27 10:44:11,27.65336837704634,34.0,22.0,28.7293,1.5454545454545454,8.0,8.0,9.8841,1.0
test,2018-09-27 02:48:03.391966,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Carting,trip-153801648339170824,IND606201AAC,Chinnasalem_VkotRoad_D (Tamil Nadu),IND605601AAA,Villupuram_Thirumtr_IP (Tamil Nadu),2018-09-27 08:03:34.881233,2018-09-27 11:18:14.708267,194.0,True,36,2018-09-27 09:56:41,36.020641818390146,81.0,34.0,44.2768,2.3823529411764706,47.0,12.0,15.5475,3.9166666666666665
test,2018-09-27 02:48:03.391966,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Carting,trip-153801648339170824,IND606201AAC,Chinnasalem_VkotRoad_D (Tamil Nadu),IND605601AAA,Villupuram_Thirumtr_IP (Tamil Nadu),2018-09-27 08:03:34.881233,2018-09-27 11:18:14.708267,194.0,True,45,2018-09-27 09:35:45,45.80134433287535,102.0,44.0,58.8269,2.3181818181818183,20.0,10.0,14.5501,2.0
test,2018-09-27 02:48:03.391966,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Carting,trip-153801648339170824,IND606201AAC,Chinnasalem_VkotRoad_D (Tamil Nadu),IND605601AAA,Villupuram_Thirumtr_IP (Tamil Nadu),2018-09-27 08:03:34.881233,2018-09-27 11:18:14.708267,194.0,True,54,2018-09-27 09:17:42,54.17675283001208,120.0,62.0,77.33439999999999,1.935483870967742,18.0,23.0,21.5697,0.782608695652174
test,2018-09-27 02:48:03.391966,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Carting,trip-153801648339170824,IND606201AAC,Chinnasalem_VkotRoad_D (Tamil Nadu),IND605601AAA,Villupuram_Thirumtr_IP (Tamil Nadu),2018-09-27 08:03:34.881233,2018-09-27 11:18:14.708267,194.0,True,63,2018-09-27 09:02:37,63.79279957106455,135.0,81.0,102.6083,1.6666666666666667,15.0,22.0,17.9965,0.6818181818181818
test,2018-09-27 02:48:03.391966,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Carting,trip-153801648339170824,IND606201AAC,Chinnasalem_VkotRoad_D (Tamil Nadu),IND605601AAA,Villupuram_Thirumtr_IP (Tamil Nadu),2018-09-27 08:03:34.881233,2018-09-27 11:18:14.708267,194.0,True,72,2018-09-27 08:44:48,72.14779240514963,153.0,74.0,93.438,2.0675675675675675,17.0,22.0,19.114,0.7727272727272727
test,2018-09-27 02:48:03.391966,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Carting,trip-153801648339170824,IND606201AAC,Chinnasalem_VkotRoad_D (Tamil Nadu),IND605601AAA,Villupuram_Thirumtr_IP (Tamil Nadu),2018-09-27 08:03:34.881233,2018-09-27 11:18:14.708267,194.0,True,81,2018-09-27 08:07:42.519740,81.36585954076557,190.0,73.0,98.0207,2.602739726027397,37.0,8.0,9.6544,4.625
test,2018-09-27 02:48:03.391966,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Carting,trip-153801648339170824,IND606201AAC,Chinnasalem_VkotRoad_D (Tamil Nadu),IND605601AAA,Villupuram_Thirumtr_IP (Tamil Nadu),2018-09-27 08:03:34.881233,2018-09-27 11:18:14.708267,194.0,False,81,2018-09-27 08:07:42.519740,81.36585954076557,190.0,73.0,98.0207,2.602739726027397,0.0,0.0,0.0,-1.0
training,2018-09-20 22:42:01.935968,thanos::sroute:31171483-ca90-40a9-94d5-39309e6f9673,Carting,trip-153748332193554692,IND695582AAA,Kazhakkoottam_Rdiosttn_D (Kerala),IND695101AAB,Attingal_Central_D_2 (Kerala),2018-09-20 23:58:03.074187,2018-09-21 00:46:38.756679,48.0,True,9,2018-09-21 00:25:20,9.106178110348516,12.0,10.0,10.0433,1.2,12.0,10.0,10.0433,1.2
training,2018-09-20 22:42:01.935968,thanos::sroute:31171483-ca90-40a9-94d5-39309e6f9673,Carting,trip-153748332193554692,IND695582AAA,Kazhakkoottam_Rdiosttn_D (Kerala),IND695101AAB,Attingal_Central_D_2 (Kerala),2018-09-20 23:58:03.074187,2018-09-21 00:46:38.756679,48.0,False,17,2018-09-21 00:13:20,17.199712133736085,24.0,22.0,19.4178,1.0909090909090908,12.0,11.0,9.3744,1.0909090909090908
training,2018-09-20 22:42:01.935968,thanos::sroute:31171483-ca90-40a9-94d5-39309e6f9673,Carting,trip-153748332193554692,IND695101AAB,Attingal_Central_D_2 (Kerala),IND691574AAA,Kalluvathukal_Pariplly_D (Kerala),2018-09-21 00:46:38.756679,2018-09-21 01:41:26.070659,54.0,True,9,2018-09-21 01:07:19,10.478244894506837,13.0,12.0,11.719,1.0833333333333333,13.0,12.0,11.719,1.0833333333333333
training,2018-09-20 22:42:01.935968,thanos::sroute:31171483-ca90-40a9-94d5-39309e6f9673,Carting,trip-153748332193554692,IND695101AAB,Attingal_Central_D_2 (Kerala),IND691574AAA,Kalluvathukal_Pariplly_D (Kerala),2018-09-21 00:46:38.756679,2018-09-21 01:41:26.070659,54.0,False,13,2018-09-21 01:01:22,13.901297897404868,19.0,15.0,14.9466,1.2666666666666666,5.0,3.0,3.2276,1.6666666666666667
training,2018-09-20 22:42:01.935968,thanos::sroute:31171483-ca90-40a9-94d5-39309e6f9673,Carting,trip-153748332193554692,IND691574AAA,Kalluvathukal_Pariplly_D (Kerala),IND695614AAA,Kilimanoor_Krvnkuzy_D (Kerala),2018-09-21 01:41:26.070659,2018-09-21 02:28:54.732171,47.0,True,9,2018-09-21 02:11:50,9.067304848864636,17.0,13.0,14.1085,1.3076923076923077,17.0,13.0,14.1085,1.3076923076923077
training,2018-09-20 22:42:01.935968,thanos::sroute:31171483-ca90-40a9-94d5-39309e6f9673,Carting,trip-153748332193554692,IND691574AAA,Kalluvathukal_Pariplly_D (Kerala),IND695614AAA,Kilimanoor_Krvnkuzy_D (Kerala),2018-09-21 01:41:26.070659,2018-09-21 02:28:54.732171,47.0,False,13,2018-09-21 01:57:48.933078,13.455436482220382,31.0,21.0,22.6208,1.4761904761904765,14.0,8.0,8.5123,1.75
training,2018-09-21 22:07:26.486298,thanos::sroute:c1cc5ee0-efa2-4d88-b302-88b6f9496c29,Carting,trip-153756764648589191,IND751015AAA,Bhubaneshwar_Nayapalli (Orissa),IND752056AAA,Khurdha_MdhsnDPP_D (Orissa),2018-09-22 01:20:50.606864,2018-09-22 02:39:25.096724,78.0,True,9,2018-09-22 01:49:55,10.879760637608165,42.0,8.0,11.489,5.25,42.0,8.0,11.489,5.25
training,2018-09-21 22:07:26.486298,thanos::sroute:c1cc5ee0-efa2-4d88-b302-88b6f9496c29,Carting,trip-153756764648589191,IND751015AAA,Bhubaneshwar_Nayapalli (Orissa),IND752056AAA,Khurdha_MdhsnDPP_D (Orissa),2018-09-22 01:20:50.606864,2018-09-22 02:39:25.096724,78.0,True,18,2018-09-22 01:39:55,18.213854777032413,52.0,13.0,18.949,4.0,10.0,5.0,7.46,2.0
training,2018-09-21 22:07:26.486298,thanos::sroute:c1cc5ee0-efa2-4d88-b302-88b6f9496c29,Carting,trip-153756764648589191,IND751015AAA,Bhubaneshwar_Nayapalli (Orissa),IND752056AAA,Khurdha_MdhsnDPP_D (Orissa),2018-09-22 01:20:50.606864,2018-09-22 02:39:25.096724,78.0,False,23,2018-09-22 01:31:54,23.23254941791944,60.0,17.0,24.9835,3.5294117647058822,8.0,4.0,6.0345,2.0
training,2018-09-16 20:15:28.864759,thanos::sroute:d2d2f88b-f0bf-47e8-976f-dff09d50f4a4,Carting,trip-153712892886453532,IND110044AAB,Del_Okhla_PC (Delhi),IND131028AAB,Sonipat_Kundli_H (Haryana),2018-09-16 20:15:28.864759,2018-09-16 22:51:59.634655,156.0,True,9,2018-09-16 22:35:18,9.152294813904556,12.0,17.0,9.41,0.7058823529411765,12.0,17.0,9.41,0.7058823529411765
training,2018-09-16 20:15:28.864759,thanos::sroute:d2d2f88b-f0bf-47e8-976f-dff09d50f4a4,Carting,trip-153712892886453532,IND110044AAB,Del_Okhla_PC (Delhi),IND131028AAB,Sonipat_Kundli_H (Haryana),2018-09-16 20:15:28.864759,2018-09-16 22:51:59.634655,156.0,True,18,2018-09-16 22:19:19,18.36350721228385,28.0,30.0,22.0712,0.9333333333333332,15.0,12.0,12.6611,1.25
training,2018-09-16 20:15:28.864759,thanos::sroute:d2d2f88b-f0bf-47e8-976f-dff09d50f4a4,Carting,trip-153712892886453532,IND110044AAB,Del_Okhla_PC (Delhi),IND131028AAB,Sonipat_Kundli_H (Haryana),2018-09-16 20:15:28.864759,2018-09-16 22:51:59.634655,156.0,True,27,2018-09-16 22:05:20,28.619058694296918,41.0,43.0,32.9391,0.9534883720930232,13.0,14.0,12.8666,0.9285714285714286
training,2018-09-16 20:15:28.864759,thanos::sroute:d2d2f88b-f0bf-47e8-976f-dff09d50f4a4,Carting,trip-153712892886453532,IND110044AAB,Del_Okhla_PC (Delhi),IND131028AAB,Sonipat_Kundli_H (Haryana),2018-09-16 20:15:28.864759,2018-09-16 22:51:59.634655,156.0,True,36,2018-09-16 21:49:19,36.56414938495342,58.0,51.0,39.4769,1.1372549019607845,16.0,12.0,11.3028,1.3333333333333333
training,2018-09-16 20:15:28.864759,thanos::sroute:d2d2f88b-f0bf-47e8-976f-dff09d50f4a4,Carting,trip-153712892886453532,IND110044AAB,Del_Okhla_PC (Delhi),IND131028AAB,Sonipat_Kundli_H (Haryana),2018-09-16 20:15:28.864759,2018-09-16 22:51:59.634655,156.0,False,41,2018-09-16 21:35:18,41.86859783454059,72.0,53.0,44.0176,1.3584905660377358,14.0,4.0,5.4908,3.5
test,2018-10-03 20:11:38.080296,thanos::sroute:9ff9217a-3084-48e0-aab2-b3406069540e,FTL,trip-153859749808005250,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-10-03 20:11:38.080296,2018-10-04 17:52:52.826320,1301.0,True,22,2018-10-04 16:44:19,23.324400052518406,59.0,19.0,27.2005,3.1052631578947367,59.0,19.0,27.2005,3.1052631578947367
test,2018-10-03 20:11:38.080296,thanos::sroute:9ff9217a-3084-48e0-aab2-b3406069540e,FTL,trip-153859749808005250,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-10-03 20:11:38.080296,2018-10-04 17:52:52.826320,1301.0,True,44,2018-10-04 15:56:16,48.2371571076797,108.0,37.0,53.0346,2.918918918918919,48.0,18.0,25.8341,2.6666666666666665
test,2018-10-03 20:11:38.080296,thanos::sroute:9ff9217a-3084-48e0-aab2-b3406069540e,FTL,trip-153859749808005250,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-10-03 20:11:38.080296,2018-10-04 17:52:52.826320,1301.0,True,66,2018-10-04 15:32:16,66.17929548489342,132.0,51.0,72.4799,2.588235294117647,24.0,13.0,19.4453,1.8461538461538465
test,2018-10-03 20:11:38.080296,thanos::sroute:9ff9217a-3084-48e0-aab2-b3406069540e,FTL,trip-153859749808005250,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-10-03 20:11:38.080296,2018-10-04 17:52:52.826320,1301.0,True,88,2018-10-04 14:56:17,96.7107487792216,167.0,79.0,112.8691,2.113924050632912,35.0,28.0,40.3892,1.25
test,2018-10-03 20:11:38.080296,thanos::sroute:9ff9217a-3084-48e0-aab2-b3406069540e,FTL,trip-153859749808005250,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-10-03 20:11:38.080296,2018-10-04 17:52:52.826320,1301.0,True,110,2018-10-04 14:20:17,118.94429839532204,203.0,98.0,139.6933,2.071428571428572,36.0,18.0,26.8242,2.0
test,2018-10-03 20:11:38.080296,thanos::sroute:9ff9217a-3084-48e0-aab2-b3406069540e,FTL,trip-153859749808005250,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-10-03 20:11:38.080296,2018-10-04 17:52:52.826320,1301.0,True,132,2018-10-04 13:56:16,132.8540159384277,228.0,111.0,157.76129999999998,2.054054054054054,24.0,12.0,18.068,2.0
test,2018-10-03 20:11:38.080296,thanos::sroute:9ff9217a-3084-48e0-aab2-b3406069540e,FTL,trip-153859749808005250,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-10-03 20:11:38.080296,2018-10-04 17:52:52.826320,1301.0,True,154,2018-10-04 13:32:14,154.35025240971112,252.0,129.0,182.6642,1.9534883720930232,24.0,17.0,24.903,1.411764705882353
test,2018-10-03 20:11:38.080296,thanos::sroute:9ff9217a-3084-48e0-aab2-b3406069540e,FTL,trip-153859749808005250,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-10-03 20:11:38.080296,2018-10-04 17:52:52.826320,1301.0,True,176,2018-10-04 12:44:15,178.88069598956903,300.0,150.0,213.2506,2.0,47.0,21.0,30.5864,2.238095238095238
test,2018-10-03 20:11:38.080296,thanos::sroute:9ff9217a-3084-48e0-aab2-b3406069540e,FTL,trip-153859749808005250,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-10-03 20:11:38.080296,2018-10-04 17:52:52.826320,1301.0,True,198,2018-10-04 12:08:13,202.03041491844291,336.0,176.0,249.3876,1.9090909090909087,36.0,25.0,36.1371,1.44
test,2018-10-03 20:11:38.080296,thanos::sroute:9ff9217a-3084-48e0-aab2-b3406069540e,FTL,trip-153859749808005250,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-10-03 20:11:38.080296,2018-10-04 17:52:52.826320,1301.0,True,220,2018-10-04 11:08:18,220.54333626552,395.0,191.0,270.5889,2.068062827225131,59.0,14.0,21.2012,4.214285714285714
test,2018-10-03 20:11:38.080296,thanos::sroute:9ff9217a-3084-48e0-aab2-b3406069540e,FTL,trip-153859749808005250,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-10-03 20:11:38.080296,2018-10-04 17:52:52.826320,1301.0,True,242,2018-10-04 10:20:17,252.1429045532531,443.0,219.0,310.0331,2.0228310502283104,48.0,28.0,39.4442,1.7142857142857142
test,2018-10-03 20:11:38.080296,thanos::sroute:9ff9217a-3084-48e0-aab2-b3406069540e,FTL,trip-153859749808005250,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-10-03 20:11:38.080296,2018-10-04 17:52:52.826320,1301.0,True,264,2018-10-04 09:56:12,270.5225378270002,468.0,242.0,338.6136,1.9338842975206607,24.0,22.0,28.5805,1.0909090909090908
test,2018-10-03 20:11:38.080296,thanos::sroute:9ff9217a-3084-48e0-aab2-b3406069540e,FTL,trip-153859749808005250,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-10-03 20:11:38.080296,2018-10-04 17:52:52.826320,1301.0,True,286,2018-10-04 09:32:16,286.01254090797494,492.0,252.0,354.3788,1.9523809523809523,23.0,13.0,19.5363,1.7692307692307692
test,2018-10-03 20:11:38.080296,thanos::sroute:9ff9217a-3084-48e0-aab2-b3406069540e,FTL,trip-153859749808005250,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-10-03 20:11:38.080296,2018-10-04 17:52:52.826320,1301.0,True,308,2018-10-04 08:56:18,312.39832451470926,527.0,278.0,387.3974,1.89568345323741,35.0,26.0,37.4956,1.3461538461538465
test,2018-10-03 20:11:38.080296,thanos::sroute:9ff9217a-3084-48e0-aab2-b3406069540e,FTL,trip-153859749808005250,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-10-03 20:11:38.080296,2018-10-04 17:52:52.826320,1301.0,True,330,2018-10-04 08:20:18,336.7572090457474,563.0,301.0,418.3235,1.870431893687708,36.0,22.0,30.926,1.6363636363636365
test,2018-10-03 20:11:38.080296,thanos::sroute:9ff9217a-3084-48e0-aab2-b3406069540e,FTL,trip-153859749808005250,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-10-03 20:11:38.080296,2018-10-04 17:52:52.826320,1301.0,True,352,2018-10-04 07:56:20,355.1847357807674,587.0,317.0,442.0802,1.8517350157728707,23.0,16.0,23.7567,1.4375
test,2018-10-03 20:11:38.080296,thanos::sroute:9ff9217a-3084-48e0-aab2-b3406069540e,FTL,trip-153859749808005250,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-10-03 20:11:38.080296,2018-10-04 17:52:52.826320,1301.0,True,374,2018-10-04 07:20:11,380.440025368837,624.0,338.0,471.9082,1.8461538461538465,36.0,21.0,29.828,1.7142857142857142
test,2018-10-03 20:11:38.080296,thanos::sroute:9ff9217a-3084-48e0-aab2-b3406069540e,FTL,trip-153859749808005250,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-10-03 20:11:38.080296,2018-10-04 17:52:52.826320,1301.0,True,396,2018-10-04 06:56:17,398.8022723224628,647.0,353.0,492.7207,1.8328611898017,23.0,14.0,20.8125,1.6428571428571428
test,2018-10-03 20:11:38.080296,thanos::sroute:9ff9217a-3084-48e0-aab2-b3406069540e,FTL,trip-153859749808005250,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-10-03 20:11:38.080296,2018-10-04 17:52:52.826320,1301.0,True,418,2018-10-04 06:32:18,419.3142474402324,671.0,368.0,513.8738,1.8233695652173916,23.0,14.0,21.1531,1.6428571428571428
test,2018-10-03 20:11:38.080296,thanos::sroute:9ff9217a-3084-48e0-aab2-b3406069540e,FTL,trip-153859749808005250,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-10-03 20:11:38.080296,2018-10-04 17:52:52.826320,1301.0,True,440,2018-10-04 05:56:15,450.7358672594077,708.0,391.0,548.7804,1.81074168797954,36.0,24.0,34.9989,1.5
